Date (UTC),Type Source,Stage
1999-11-08 15:00:00,RV,7.66
1999-11-09 15:00:00,RV,7.15
1999-11-10 15:00:00,RV,6.61
2000-05-15 15:00:00,RV,4.8
2000-05-16 15:00:00,RV,4.81
2000-05-17 15:00:00,RV,4.81
2000-05-18 15:00:00,RV,4.83
2000-05-19 15:00:00,RV,4.86
2000-05-20 15:00:00,RV,4.94
2000-05-21 15:00:00,RV,5.02
2000-05-22 15:00:00,RV,5.16
2000-05-23 15:00:00,RV,5.2
2000-05-24 15:00:00,RV,5.26
2000-05-25 15:00:00,RV,5.29
2000-05-26 15:00:00,RV,5.34
2000-05-27 15:00:00,RV,5.37
2000-05-28 15:00:00,RV,5.42
2000-05-29 15:00:00,RV,5.45
2000-05-30 15:00:00,RV,5.48
2000-05-31 15:00:00,RV,5.6
2000-06-01 15:00:00,RV,5.75
2000-06-02 15:00:00,RV,5.79
2000-06-03 15:00:00,RV,5.84
2000-06-04 15:00:00,RV,5.89
2000-06-05 15:00:00,RV,5.94
2000-06-06 15:00:00,RV,6.13
2000-06-07 15:00:00,RV,6.41
2000-06-08 15:00:00,RV,6.75
2000-06-09 15:00:00,RV,6.89
2000-06-10 15:00:00,RV,6.99
2000-06-11 15:00:00,RV,7.23
2000-06-12 15:00:00,RV,7.45
2000-06-13 15:00:00,RV,7.69
2000-06-14 15:00:00,RV,7.83
2000-06-15 15:00:00,RV,7.95
2000-06-16 15:00:00,RV,8.07
2000-06-17 15:00:00,RV,8.11
2000-06-18 15:00:00,RV,8.09
2000-06-19 15:00:00,RV,8.15
2000-06-20 15:00:00,RV,8.17
2000-06-21 15:00:00,RV,8.13
2000-06-22 15:00:00,RV,8.09
2000-06-23 15:00:00,RV,8.09
2000-06-24 15:00:00,RV,8.12
2000-06-25 15:00:00,RV,8.17
2000-06-26 15:00:00,RV,8.17
2000-06-27 15:00:00,RV,8.26
2000-06-28 15:00:00,RV,8.41
2000-06-29 15:00:00,RV,8.57
2000-06-30 15:00:00,RV,8.67
2000-07-01 15:00:00,RV,8.72
2000-07-02 15:00:00,RV,8.77
2000-07-03 15:00:00,RV,8.86
2000-07-04 15:00:00,RV,8.97
2000-07-05 15:00:00,RV,9.07
2000-07-06 15:00:00,RV,9.27
2000-07-07 15:00:00,RV,9.28
2000-07-08 15:00:00,RV,9.36
2000-07-09 15:00:00,RV,9.45
2000-07-10 15:00:00,RV,9.48
2000-07-11 15:00:00,RV,9.45
2000-07-12 15:00:00,RV,9.42
2000-07-13 15:00:00,RV,9.49
2000-07-14 15:00:00,RV,9.52
2000-07-15 15:00:00,RV,9.62
2000-07-16 15:00:00,RV,9.82
2000-07-17 15:00:00,RV,10.05
2000-07-18 15:00:00,RV,10.01
2000-07-20 15:00:00,RV,9.93
2000-07-21 15:00:00,RV,9.87
2000-07-22 15:00:00,RV,9.84
2000-07-23 15:00:00,RV,9.85
2000-07-24 15:00:00,RV,9.76
2000-07-25 15:00:00,RV,9.69
2000-07-26 15:00:00,RV,9.62
2000-07-27 15:00:00,RV,9.52
2000-07-28 15:00:00,RV,9.36
2000-07-29 15:00:00,RV,9.21
2000-07-30 15:00:00,RV,9.29
2000-07-31 15:00:00,RV,9.22
2000-08-01 15:00:00,RV,9.14
2000-08-02 15:00:00,RV,9.31
2000-08-03 15:00:00,RV,9.4
2000-08-04 15:00:00,RV,9.55
2000-08-05 15:00:00,RV,9.73
2000-08-06 15:00:00,RV,9.76
2000-08-07 15:00:00,RV,9.76
2000-08-08 15:00:00,RV,9.73
2000-08-09 15:00:00,RV,9.68
2000-08-10 15:00:00,RV,9
2000-08-11 15:00:00,RV,9.35
2000-08-12 15:00:00,RV,9.31
2000-08-13 15:00:00,RV,9.19
2000-08-14 15:00:00,RV,9.09
2000-08-15 15:00:00,RV,9.05
2000-08-16 15:00:00,RV,8.96
2000-08-17 15:00:00,RV,8.89
2000-08-19 15:00:00,RV,8.7
2000-08-20 15:00:00,RV,8.65
2000-08-21 15:00:00,RV,8.49
2000-08-22 15:00:00,RV,8.4
2000-08-23 15:00:00,RV,8.22
2000-08-24 15:00:00,RV,8.1
2000-08-25 15:00:00,RV,7.91
2000-08-26 15:00:00,RV,7.78
2000-08-27 15:00:00,RV,7.65
2000-08-28 15:00:00,RV,7.56
2000-08-29 15:00:00,RV,7.56
2000-08-30 15:00:00,RV,7.6
2000-08-31 15:00:00,RV,7.52
2000-09-01 15:00:00,RV,7.44
2000-09-03 15:00:00,RV,7.37
2000-09-04 15:00:00,RV,7.29
2000-09-05 15:00:00,RV,7.18
2000-09-06 15:00:00,RV,7.14
2000-09-07 15:00:00,RV,7.06
2000-09-08 15:00:00,RV,6.95
2000-09-09 15:00:00,RV,6.86
2000-09-10 15:00:00,RV,6.81
2000-09-11 15:00:00,RV,6.76
2000-09-12 15:00:00,RV,6.61
2000-09-13 15:00:00,RV,6.57
2000-09-14 15:00:00,RV,6.48
2000-09-15 15:00:00,RV,6.34
2000-09-16 15:00:00,RV,6.24
2000-09-17 15:00:00,RV,6.18
2000-09-18 15:00:00,RV,6.06
2000-09-19 15:00:00,RV,5.97
2000-09-20 15:00:00,RV,5.9
2000-09-21 15:00:00,RV,5.87
2000-09-22 15:00:00,RV,5.93
2000-09-23 15:00:00,RV,6.01
2000-09-24 15:00:00,RV,6.15
2000-09-25 15:00:00,RV,6.32
2000-09-26 15:00:00,RV,6.37
2000-09-27 15:00:00,RV,6.42
2000-09-28 15:00:00,RV,6.4
2000-09-29 15:00:00,RV,6.36
2000-09-30 15:00:00,RV,6.31
2000-10-01 15:00:00,RV,6.28
2000-10-02 15:00:00,RV,6.24
2000-10-03 15:00:00,RV,6.2
2000-10-04 15:00:00,RV,6.12
2000-10-05 15:00:00,RV,6.08
2000-10-06 15:00:00,RV,6.02
2000-10-07 15:00:00,RV,6.02
2000-10-08 15:00:00,RV,5.99
2000-10-09 15:00:00,RV,5.98
2000-10-10 15:00:00,RV,5.93
2000-10-11 15:00:00,RV,5.89
2000-10-12 15:00:00,RV,5.86
2000-10-13 15:00:00,RV,5.77
2000-10-14 15:00:00,RV,5.82
2000-10-15 15:00:00,RV,5.85
2000-10-16 15:00:00,RV,5.77
2000-10-17 15:00:00,RV,5.74
2000-10-18 15:00:00,RV,5.62
2000-10-19 15:00:00,RV,5.57
2000-10-20 15:00:00,RV,5.54
2000-10-21 15:00:00,RV,5.48
2000-10-22 15:00:00,RV,5.5
2000-10-23 15:00:00,RV,5.47
2000-10-24 15:00:00,RV,5.41
2000-10-25 15:00:00,RV,5.36
2000-10-26 15:00:00,RV,5.3
2000-10-27 15:00:00,RV,5.18
2000-10-28 15:00:00,RV,5.14
2000-10-29 15:00:00,RV,5.11
2000-10-30 15:00:00,RV,5.09
2000-10-31 15:00:00,RV,5.02
2000-11-01 15:00:00,RV,5
2000-11-02 15:00:00,RV,4.98
2000-11-03 15:00:00,RV,4.89
2000-11-04 15:00:00,RV,4.88
2000-11-05 15:00:00,RV,4.86
2000-11-06 15:00:00,RV,4.85
2001-05-22 15:00:00,RV,4.81
2001-05-23 15:00:00,RV,4.88
2001-05-24 15:00:00,RV,5.02
2001-05-25 15:00:00,RV,5.13
2001-05-26 15:00:00,RV,5.2
2001-05-27 15:00:00,RV,5.36
2001-05-28 15:00:00,RV,5.44
2001-05-29 15:00:00,RV,5.56
2001-05-30 15:00:00,RV,5.76
2001-05-31 15:00:00,RV,5.9
2001-06-01 15:00:00,RV,6.01
2001-06-02 15:00:00,RV,6.28
2001-06-03 15:00:00,RV,6.48
2001-06-04 15:00:00,RV,6.77
2001-06-05 15:00:00,RV,6.9
2001-06-06 15:00:00,RV,7.08
2001-06-07 15:00:00,RV,7.23
2001-06-08 15:00:00,RV,7.35
2001-06-09 15:00:00,RV,7.47
2001-06-10 15:00:00,RV,7.61
2001-06-11 15:00:00,RV,7.73
2001-06-12 15:00:00,RV,7.83
2001-06-13 15:00:00,RV,7.94
2001-06-14 15:00:00,RV,8.01
2001-06-15 15:00:00,RV,8.1
2001-06-16 15:00:00,RV,8.26
2001-06-17 15:00:00,RV,8.46
2001-06-18 15:00:00,RV,8.66
2001-06-20 15:00:00,RV,8.96
2001-06-21 15:00:00,RV,9.09
2001-06-22 15:00:00,RV,9.26
2001-06-23 15:00:00,RV,9.35
2001-06-24 15:00:00,RV,9.61
2001-06-25 15:00:00,RV,9.89
2001-06-26 15:00:00,RV,10.08
2001-06-27 15:00:00,RV,10.29
2001-06-28 15:00:00,RV,10.52
2001-06-29 15:00:00,RV,10.8
2001-06-30 15:00:00,RV,10.95
2001-07-01 15:00:00,RV,10.98
2001-07-02 15:00:00,RV,10.95
2001-07-03 15:00:00,RV,10.92
2001-07-04 15:00:00,RV,10.9
2001-07-05 15:00:00,RV,10.85
2001-07-06 15:00:00,RV,10.9
2001-07-07 15:00:00,RV,10.82
2001-07-08 15:00:00,RV,10.79
2001-07-09 15:00:00,RV,10.72
2001-07-10 15:00:00,RV,10.6
2001-07-11 15:00:00,RV,10.52
2001-07-12 15:00:00,RV,10.45
2001-07-13 15:00:00,RV,10.34
2001-07-14 15:00:00,RV,10.26
2001-07-15 15:00:00,RV,10.08
2001-07-16 15:00:00,RV,10.1
2001-07-17 15:00:00,RV,10.04
2001-07-18 15:00:00,RV,10
2001-07-19 15:00:00,RV,10.08
2001-07-20 15:00:00,RV,10.28
2001-07-21 15:00:00,RV,10.6
2001-07-22 15:00:00,RV,10.74
2001-07-23 15:00:00,RV,10.79
2001-07-24 15:00:00,RV,9.82
2001-07-25 15:00:00,RV,10.86
2001-07-26 15:00:00,RV,10.87
2001-07-27 15:00:00,RV,10.88
2001-07-28 15:00:00,RV,10.81
2001-07-29 15:00:00,RV,10.72
2001-07-30 15:00:00,RV,10.58
2001-07-31 15:00:00,RV,10.48
2001-08-01 15:00:00,RV,10.44
2001-08-02 15:00:00,RV,10.34
2001-08-03 15:00:00,RV,10.21
2001-08-04 15:00:00,RV,10.15
2001-08-05 15:00:00,RV,10.08
2001-08-06 15:00:00,RV,9.95
2001-08-07 15:00:00,RV,9.84
2001-08-08 15:00:00,RV,9.77
2001-08-09 15:00:00,RV,9.72
2001-08-10 15:00:00,RV,9.65
2001-08-11 15:00:00,RV,9.49
2001-08-12 15:00:00,RV,9.39
2001-08-13 15:00:00,RV,9.33
2001-08-14 15:00:00,RV,9.31
2001-08-15 15:00:00,RV,9.35
2001-08-16 15:00:00,RV,9.46
2001-08-17 15:00:00,RV,9.5
2001-08-18 15:00:00,RV,9.62
2001-08-19 15:00:00,RV,9.65
2001-08-20 15:00:00,RV,9.68
2001-08-21 15:00:00,RV,9.93
2001-08-22 15:00:00,RV,9.92
2001-08-23 15:00:00,RV,9.96
2001-08-24 15:00:00,RV,9.97
2001-08-25 15:00:00,RV,9.94
2001-08-26 15:00:00,RV,9.85
2001-08-27 15:00:00,RV,9.73
2001-08-28 15:00:00,RV,9.56
2001-08-29 15:00:00,RV,10.2
2001-08-30 04:00:00,RV,10.51
2001-08-30 15:00:00,RV,10.49
2001-08-31 04:00:00,RV,10.64
2001-08-31 15:00:00,RV,10.73
2001-09-01 04:00:00,RV,10.79
2001-09-01 15:00:00,RV,10.87
2001-09-02 04:00:00,RV,10.93
2001-09-02 15:00:00,RV,10.97
2001-09-03 04:00:00,RV,11.01
2001-09-03 15:00:00,RV,11.02
2001-09-04 04:00:00,RV,11.01
2001-09-04 15:00:00,RV,10.96
2001-09-05 04:00:00,RV,10.92
2001-09-05 15:00:00,RV,10.86
2001-09-06 15:00:00,RV,10.61
2001-09-07 15:00:00,RV,10.37
2001-09-08 15:00:00,RV,10.1
2001-09-09 15:00:00,RV,9.79
2001-09-10 15:00:00,RV,9.46
2001-09-11 15:00:00,RV,9.27
2001-09-12 15:00:00,RV,9.03
2001-09-13 15:00:00,RV,8.84
2001-09-14 15:00:00,RV,8.66
2001-09-15 15:00:00,RV,8.55
2001-09-16 15:00:00,RV,8.51
2001-09-17 15:00:00,RV,8.5
2001-09-18 15:00:00,RV,8.51
2001-09-19 15:00:00,RV,8.63
2001-09-20 15:00:00,RV,8.76
2001-09-21 15:00:00,RV,8.99
2001-09-22 15:00:00,RV,9.24
2001-09-23 15:00:00,RV,9.59
2001-09-24 15:00:00,RV,10.13
2001-09-25 15:00:00,RV,10.18
2001-09-27 15:00:00,RV,9.96
2001-09-28 15:00:00,RV,9.73
2001-09-29 15:00:00,RV,9.57
2001-09-30 15:00:00,RV,9.23
2001-10-01 15:00:00,RV,8.98
2001-10-02 15:00:00,RV,8.64
2001-10-03 15:00:00,RV,8.45
2001-10-04 15:00:00,RV,8.14
2001-10-06 15:00:00,RV,7.96
2001-10-07 15:00:00,RV,7.86
2001-10-08 15:00:00,RV,7.74
2001-10-09 15:00:00,RV,7.69
2001-10-10 15:00:00,RV,7.5
2001-10-11 15:00:00,RV,7.35
2001-10-12 15:00:00,RV,7.23
2001-10-13 15:00:00,RV,7.02
2001-10-14 15:00:00,RV,6.9
2001-10-15 15:00:00,RV,6.81
2001-10-16 15:00:00,RV,6.68
2001-10-17 15:00:00,RV,6.49
2001-10-18 15:00:00,RV,6.43
2001-10-19 15:00:00,RV,6.33
2001-10-20 15:00:00,RV,6.27
2001-10-21 15:00:00,RV,6.03
2001-10-22 20:00:00,RV,5.96
2001-10-23 15:00:00,RV,5.78
2001-10-24 15:00:00,RV,5.7
2001-10-25 15:00:00,RV,5.6
2001-10-26 15:00:00,RV,5.4
2001-10-27 15:00:00,RV,5.3
2001-10-28 15:00:00,RV,5.28
2001-10-29 15:00:00,RV,5.23
2001-10-30 15:00:00,RV,5.18
2001-10-31 15:00:00,RV,5.02
2002-05-14 15:00:00,RV,4.79
2002-05-15 15:00:00,RV,4.81
2002-05-16 15:00:00,RV,4.84
2002-05-17 15:00:00,RV,4.85
2002-05-18 15:00:00,RV,4.87
2002-05-19 15:00:00,RV,4.91
2002-05-20 15:00:00,RV,5.15
2002-05-21 15:00:00,RV,5.5
2002-05-22 18:00:00,RV,5.75
2002-05-23 15:00:00,RV,5.99
2002-05-24 15:00:00,RV,6.26
2002-05-25 14:00:00,RV,6.53
2002-05-26 15:00:00,RV,6.76
2002-05-27 15:00:00,RV,7.01
2002-05-28 15:00:00,RV,7.28
2002-05-29 15:00:00,RV,7.45
2002-05-30 15:00:00,RV,7.69
2002-05-31 15:00:00,RV,7.84
2002-06-01 15:00:00,RV,7.97
2002-06-02 15:00:00,RV,8.05
2002-06-03 15:00:00,RV,8.08
2002-06-04 15:00:00,RV,8.1
2002-06-05 15:00:00,RV,8.15
2002-06-06 15:00:00,RV,8.19
2002-06-07 15:00:00,RV,8.2
2002-06-08 15:00:00,RV,8.22
2002-06-09 15:00:00,RV,8.29
2002-06-10 15:00:00,RV,8.23
2002-06-11 15:00:00,RV,8.14
2002-06-12 15:00:00,RV,8.09
2002-06-13 15:00:00,RV,8.08
2002-06-14 15:00:00,RV,8.05
2002-06-15 15:00:00,RV,8.08
2002-06-16 15:00:00,RV,8.17
2002-06-17 15:00:00,RV,8.29
2002-06-18 15:00:00,RV,8.41
2002-06-19 15:00:00,RV,8.56
2002-06-20 15:00:00,RV,8.6
2002-06-21 15:00:00,RV,8.61
2002-06-22 15:00:00,RV,8.62
2002-06-23 15:00:00,RV,8.64
2002-06-24 15:00:00,RV,8.68
2002-06-25 15:00:00,RV,8.7
2002-06-26 15:00:00,RV,8.7
2002-06-27 15:00:00,RV,8.72
2002-06-28 15:00:00,RV,8.74
2002-06-29 15:00:00,RV,8.77
2002-06-30 15:00:00,RV,8.84
2002-07-01 15:00:00,RV,8.99
2002-07-02 15:00:00,RV,9.04
2002-07-03 15:00:00,RV,9.11
2002-07-04 15:00:00,RV,9.1
2002-07-05 15:00:00,RV,9.13
2002-07-06 15:00:00,RV,9.1
2002-07-07 15:00:00,RV,9.13
2002-07-08 15:00:00,RV,9.15
2002-07-09 15:00:00,RV,9.14
2002-07-10 15:00:00,RV,9.13
2002-07-11 15:00:00,RV,9.12
2002-07-12 15:00:00,RV,9.11
2002-07-13 15:00:00,RV,9.09
2002-07-14 15:00:00,RV,9.04
2002-07-15 15:00:00,RV,9.05
2002-07-16 15:00:00,RV,9.01
2002-07-17 15:00:00,RV,9
2002-07-18 15:00:00,RV,9.08
2002-07-19 15:00:00,RV,9.18
2002-07-20 15:00:00,RV,9.2
2002-07-21 15:00:00,RV,9.2
2002-07-22 15:00:00,RV,9.24
2002-07-23 15:00:00,RV,9.36
2002-07-24 15:00:00,RV,9.46
2002-07-25 15:00:00,RV,9.63
2002-07-26 15:00:00,RV,9.67
2002-07-27 15:00:00,RV,9.75
2002-07-28 15:00:00,RV,9.73
2002-07-29 15:00:00,RV,9.67
2002-07-30 15:00:00,RV,9.6
2002-07-31 15:00:00,RV,9.53
2002-08-01 15:00:00,RV,9.47
2002-08-02 15:00:00,RV,9.38
2002-08-03 15:00:00,RV,9.31
2002-08-04 15:00:00,RV,9.27
2002-08-05 15:00:00,RV,9.25
2002-08-06 15:00:00,RV,9.26
2002-08-07 15:00:00,RV,9.26
2002-08-08 15:00:00,RV,9.26
2002-08-09 15:00:00,RV,9.24
2002-08-10 15:00:00,RV,9.17
2002-08-11 15:00:00,RV,9.12
2002-08-12 15:00:00,RV,9.16
2002-08-13 15:00:00,RV,9.19
2002-08-14 15:00:00,RV,9.19
2002-08-15 15:00:00,RV,9.09
2002-08-16 15:00:00,RV,8.97
2002-08-17 15:00:00,RV,8.88
2002-08-18 15:00:00,RV,8.82
2002-08-19 15:00:00,RV,8.74
2002-08-20 15:00:00,RV,8.66
2002-08-21 15:00:00,RV,8.68
2002-08-22 15:00:00,RV,8.72
2002-08-23 15:00:00,RV,8.72
2002-08-24 15:00:00,RV,8.66
2002-08-25 15:00:00,RV,8.65
2002-08-26 15:00:00,RV,8.64
2002-08-27 15:00:00,RV,8.58
2002-08-28 15:00:00,RV,8.5
2002-08-29 15:00:00,RV,8.4
2002-08-30 15:00:00,RV,8.34
2002-08-31 15:00:00,RV,8.34
2002-09-01 15:00:00,RV,8.29
2002-09-02 15:00:00,RV,8.25
2002-09-03 15:00:00,RV,8.23
2002-09-04 15:00:00,RV,8.17
2002-09-05 15:00:00,RV,8.11
2002-09-06 15:00:00,RV,8.24
2002-09-07 15:00:00,RV,8.25
2002-09-08 15:00:00,RV,8.17
2002-09-09 15:00:00,RV,8.07
2002-09-10 15:00:00,RV,7.94
2002-09-11 15:00:00,RV,7.8
2002-09-12 15:00:00,RV,7.72
2002-09-13 15:00:00,RV,7.67
2002-09-14 15:00:00,RV,7.96
2002-09-15 15:00:00,RV,8.22
2002-09-16 15:00:00,RV,8.33
2002-09-17 15:00:00,RV,8.44
2002-09-18 15:00:00,RV,8.52
2002-09-19 15:00:00,RV,8.48
2002-09-20 15:00:00,RV,8.42
2002-09-21 15:00:00,RV,8.29
2002-09-22 15:00:00,RV,8.16
2002-09-23 15:00:00,RV,8.04
2002-09-24 15:00:00,RV,8
2002-09-25 15:00:00,RV,8.02
2002-09-26 15:00:00,RV,8.21
2002-09-27 15:00:00,RV,8.21
2002-09-28 15:00:00,RV,8.23
2002-09-29 15:00:00,RV,8.21
2002-09-30 15:00:00,RV,8.15
2002-10-01 15:00:00,RV,8.19
2002-10-02 15:00:00,RV,8.16
2002-10-03 15:00:00,RV,7.96
2002-10-04 15:00:00,RV,7.72
2002-10-05 15:00:00,RV,7.54
2002-10-06 15:00:00,RV,7.41
2002-10-07 15:00:00,RV,7.27
2002-10-08 15:00:00,RV,7.11
2002-10-09 15:00:00,RV,6.94
2002-10-10 15:00:00,RV,6.75
2002-10-11 15:00:00,RV,6.71
2002-10-12 15:00:00,RV,6.59
2002-10-13 15:00:00,RV,6.59
2002-10-14 15:00:00,RV,6.7
2002-10-15 15:00:00,RV,6.49
2002-10-16 15:00:00,RV,6.47
2002-10-17 15:00:00,RV,6.64
2002-10-18 15:00:00,RV,6.36
2002-10-19 15:00:00,RV,6.36
2002-10-20 15:00:00,RV,6.6
2002-10-21 15:00:00,RV,6.68
2002-10-22 15:00:00,RV,6.67
2002-10-23 15:00:00,RV,7.97
2002-10-24 15:00:00,RV,10.65
2002-10-24 19:00:00,RV,10.93
2002-10-24 23:00:00,RV,11.43
2002-10-25 01:00:00,RV,11.87
2002-10-25 05:00:00,RV,12.52
2002-10-25 11:00:00,RV,12.3
2002-10-25 15:00:00,RV,11.61
2002-10-25 18:00:00,RV,11.68
2002-10-25 21:00:00,RV,11.68
2002-10-25 23:00:00,RV,11.55
2002-10-26 02:00:00,RV,11.5
2002-10-26 04:00:00,RV,11.44
2002-10-26 17:00:00,RV,11.51
2002-10-26 20:00:00,RV,11.53
2002-10-26 23:00:00,RV,11.55
2002-10-27 02:00:00,RV,11.55
2002-10-27 05:00:00,RV,11.58
2002-10-27 15:00:00,RV,11.48
2002-10-27 18:00:00,RV,11.47
2002-10-27 21:00:00,RV,11.48
2002-10-28 00:00:00,RV,11.45
2002-10-28 03:00:00,RV,11.45
2002-10-28 06:00:00,RV,11.45
2002-10-28 15:00:00,RV,11.4
2002-10-28 18:00:00,RV,11.4
2002-10-29 01:00:00,RV,11.37
2002-10-29 06:00:00,RV,11.58
2002-10-29 15:00:00,RV,11.45
2002-10-29 20:00:00,RV,11.49
2002-10-30 01:00:00,RV,11.63
2002-10-30 03:00:00,RV,11.67
2002-10-30 05:00:00,RV,11.67
2002-10-30 07:00:00,RV,11.73
2002-10-30 16:00:00,RV,12.1
2002-10-30 20:00:00,RV,12.22
2002-10-31 00:00:00,RV,12.31
2002-10-31 04:00:00,RV,12.3
2002-10-31 06:00:00,RV,12.24
2002-10-31 15:00:00,RV,12.01
2002-10-31 19:00:00,RV,11.97
2002-11-01 00:00:00,RV,11.93
2002-11-01 07:00:00,RV,11.84
2002-11-01 15:00:00,RV,11.7
2002-11-02 02:00:00,RV,11.6
2002-11-02 06:00:00,RV,11.54
2002-11-02 15:00:00,RV,11.41
2002-11-02 23:00:00,RV,11.31
2002-11-03 03:00:00,RV,11.31
2002-11-03 07:00:00,RV,11.23
2002-11-03 17:00:00,RV,11.13
2002-11-03 20:00:00,RV,11.06
2002-11-04 02:00:00,RV,10.95
2002-11-04 07:00:00,RV,10.92
2002-11-04 17:00:00,RV,10.86
2002-11-04 22:00:00,RV,10.91
2002-11-05 00:00:00,RV,10.92
2002-11-05 01:00:00,RV,10.91
2002-11-05 09:00:00,RV,10.87
2002-11-05 15:00:00,RV,10.83
2002-11-06 15:00:00,RV,11.51
2002-11-06 21:00:00,RV,11.85
2002-11-06 23:00:00,RV,12.04
2002-11-07 01:00:00,RV,12.27
2002-11-07 03:00:00,RV,12.46
2002-11-07 04:00:00,RV,12.47
2002-11-07 05:00:00,RV,12.47
2002-11-07 06:00:00,RV,12.47
2002-11-07 07:00:00,RV,12.44
2002-11-07 15:00:00,RV,11.96
2002-11-08 15:00:00,RV,11.32
2002-11-09 15:00:00,RV,10.94
2002-11-10 15:00:00,RV,10.57
2002-11-11 15:00:00,RV,10.17
2002-11-12 15:00:00,RV,9.8
2002-11-13 15:00:00,RV,9.37
2002-11-14 15:00:00,RV,9.18
2002-11-15 15:00:00,RV,8.87
2002-11-16 15:00:00,RV,8.57
2002-11-17 15:00:00,RV,8.33
2002-11-18 15:00:00,RV,8.09
2002-11-19 15:00:00,RV,7.95
2002-11-20 15:00:00,RV,7.82
2002-11-21 15:00:00,RV,7.7
2002-11-22 15:00:00,RV,7.9
2002-11-23 15:00:00,RV,8.73
2002-11-24 15:00:00,RV,10.32
2002-11-25 15:00:00,RV,10.24
2002-11-26 15:00:00,RV,10.91
2002-11-27 04:00:00,RV,11.28
2002-11-27 07:00:00,RV,11.42
2002-11-27 17:00:00,RV,11.76
2002-11-27 21:00:00,RV,11.88
2002-11-28 04:00:00,RV,11.98
2002-11-28 07:00:00,RV,11.95
2002-11-28 17:00:00,RV,11.75
2002-11-29 17:00:00,RV,11.12
2002-11-30 15:00:00,RV,10.77
2002-12-01 00:00:00,RV,10.81
2002-12-01 07:00:00,RV,10.75
2002-12-01 17:00:00,RV,10.49
2002-12-02 17:00:00,RV,9.99
2002-12-03 15:00:00,RV,9.66
2002-12-04 15:00:00,RV,10.08
2002-12-05 15:00:00,RV,9.75
2002-12-06 15:00:00,RV,9.47
2002-12-07 17:00:00,RV,9.25
2002-12-08 17:00:00,RV,8.98
2002-12-09 17:00:00,RV,8.73
2002-12-10 15:00:00,RV,8.48
2002-12-11 15:00:00,RV,8.25
2002-12-12 15:00:00,RV,7.97
2002-12-13 15:00:00,RV,7.67
2002-12-14 15:00:00,RV,7.37
2002-12-15 15:00:00,RV,7.13
2002-12-16 15:00:00,RV,6.78
2003-04-18 20:00:00,RV,4.4
2003-05-19 15:00:00,RV,4.57
2003-05-20 16:00:00,RV,4.58
2003-05-21 16:00:00,RV,4.7
2003-05-22 15:00:00,RV,4.8
2003-05-23 16:00:00,RV,4.88
2003-05-24 15:00:00,RV,4.97
2003-05-25 16:00:00,RV,5.07
2003-05-26 15:00:00,RV,5.17
2003-05-27 16:00:00,RV,5.31
2003-05-28 16:00:00,RV,5.45
2003-05-29 15:00:00,RV,5.48
2003-05-30 16:00:00,RV,5.53
2003-05-31 16:00:00,RV,5.65
2003-06-01 16:00:00,RV,5.71
2003-06-02 15:00:00,RV,5.72
2003-06-03 16:00:00,RV,5.86
2003-06-04 16:00:00,RV,5.92
2003-06-05 16:00:00,RV,5.99
2003-06-06 16:00:00,RV,6.32
2003-06-07 16:00:00,RV,6.43
2003-06-08 16:00:00,RV,6.46
2003-06-09 16:00:00,RV,6.56
2003-06-10 18:00:00,RV,6.76
2003-06-11 15:00:00,RV,7.03
2003-06-12 15:00:00,RV,7.28
2003-06-13 16:00:00,RV,7.49
2003-06-14 15:00:00,RV,7.9
2003-06-15 16:00:00,RV,8.22
2003-06-16 16:00:00,RV,8.29
2003-06-17 16:00:00,RV,8.32
2003-06-18 16:00:00,RV,8.41
2003-06-19 17:00:00,RV,8.48
2003-06-21 17:00:00,RV,8.53
2003-06-22 16:00:00,RV,8.55
2003-06-23 16:00:00,RV,8.52
2003-06-24 16:00:00,RV,8.52
2003-06-25 16:00:00,RV,8.51
2003-06-26 16:00:00,RV,8.44
2003-06-27 16:00:00,RV,8.41
2003-06-28 15:00:00,RV,8.32
2003-06-29 15:00:00,RV,8.33
2003-06-30 21:00:00,RV,8.41
2003-07-01 17:00:00,RV,8.49
2003-07-02 16:00:00,RV,8.69
2003-07-03 16:00:00,RV,8.97
2003-07-04 16:00:00,RV,8.99
2003-07-05 16:00:00,RV,9.03
2003-07-06 15:00:00,RV,9.13
2003-07-07 16:00:00,RV,9.19
2003-07-08 16:00:00,RV,9.25
2003-07-09 15:00:00,RV,9.32
2003-07-10 16:00:00,RV,9.47
2003-07-11 16:00:00,RV,9.56
2003-07-12 16:00:00,RV,9.67
2003-07-13 15:00:00,RV,9.71
2003-07-14 16:00:00,RV,9.84
2003-07-15 15:00:00,RV,9.95
2003-07-16 16:00:00,RV,10.03
2003-07-17 17:00:00,RV,10.15
2003-07-18 15:00:00,RV,10.15
2003-07-19 15:00:00,RV,10.13
2003-07-20 15:00:00,RV,10.09
2003-07-21 15:00:00,RV,10.11
2003-07-22 16:00:00,RV,10.09
2003-07-23 16:00:00,RV,10.02
2003-07-24 16:00:00,RV,10.03
2003-07-25 16:00:00,RV,10.04
2003-07-26 16:00:00,RV,9.98
2003-07-27 16:00:00,RV,9.88
2003-07-28 16:00:00,RV,9.86
2003-07-29 16:00:00,RV,9.83
2003-07-30 16:00:00,RV,9.74
2003-07-31 17:00:00,RV,9.64
2003-08-01 16:00:00,RV,9.54
2003-08-02 16:00:00,RV,9.42
2003-08-03 15:00:00,RV,9.31
2003-08-04 15:00:00,RV,9.24
