agency_cd	site_no	datetime	698_00060_00003	698_00060_00003_cd	699_80154_00003	699_80154_00003_cd	700_80155_00003	700_80155_00003_cd	701_00010_00001	701_00010_00001_cd	702_00010_00002	702_00010_00002_cd	703_00010_00003	703_00010_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	15266300	2000-12-06	2740	A					2.5	A	2.0	A	2.5	A
USGS	15266300	2000-12-07	2780	A					3.0	A	2.0	A	2.5	A
USGS	15266300	2000-12-08	2710	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2000-12-09	2660	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2000-12-10	2620	A					2.0	A	1.5	A	1.5	A
USGS	15266300	2000-12-11	2590	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2000-12-12	2510	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2000-12-13	2440	A					2.0	A	1.0	A	1.5	A
USGS	15266300	2000-12-14	2390	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2000-12-15	2290	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2000-12-16	2270	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2000-12-17	2300	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2000-12-18	2330	A					2.0	A	0.0	A	1.0	A
USGS	15266300	2000-12-19	2400	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2000-12-20	2370	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2000-12-21	2270	A					2.0	A	0.5	A	1.5	A
USGS	15266300	2000-12-22	2290	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2000-12-23	2140	A					0.5	A	0.0	A	0.5	A
USGS	15266300	2000-12-24	2150	A					1.0	A	0.5	A	1.0	A
USGS	15266300	2000-12-25	2170	A					1.0	A	0.5	A	1.0	A
USGS	15266300	2000-12-26	2110	A					1.5	A	1.0	A	1.0	A
USGS	15266300	2000-12-27	1960	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2000-12-28	2090	A					2.0	A	1.0	A	1.5	A
USGS	15266300	2000-12-29	2190	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2000-12-30	2280	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2000-12-31	2370	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2001-01-01	2210	A					2.0	A	1.0	A	1.5	A
USGS	15266300	2001-01-02	2180	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-01-03	2210	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-01-04	2120	A	3.0	A	17.0	A	1.0	A	0.0	A	0.5	A
USGS	15266300	2001-01-05	2110	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-01-06	2160	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-01-07	2430	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-01-08	2540	A					2.0	A	1.0	A	1.5	A
USGS	15266300	2001-01-09	2510	A					1.5	A	1.0	A	1.5	A
USGS	15266300	2001-01-10	2550	A					1.5	A	0.0	A	1.0	A
USGS	15266300	2001-01-11	2500	A:e					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-01-12	2500	A:e					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-01-13	2550	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-01-14	2770	A					2.5	A	1.0	A	1.5	A
USGS	15266300	2001-01-15	3020	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2001-01-16	3300	A					2.0	A	1.0	A	1.0	A
USGS	15266300	2001-01-17	3370	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-01-18	3620	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2001-01-19	4000	A					2.5	A	2.0	A	2.0	A
USGS	15266300	2001-01-20	4160	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2001-01-21	4230	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2001-01-22	4340	A					2.5	A	1.5	A	2.0	A
USGS	15266300	2001-01-23	4410	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2001-01-24	4510	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2001-01-25	4460	A					2.0	A	1.5	A	1.5	A
USGS	15266300	2001-01-26	4480	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2001-01-27	4300	A					2.0	A	1.5	A	2.0	A
USGS	15266300	2001-01-28	4160	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-01-29	4010	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-01-30	3920	A					1.0	A	0.5	A	1.0	A
USGS	15266300	2001-01-31	3940	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-02-01	3780	A					1.0	A	0.0	A	1.0	A
USGS	15266300	2001-02-02	3580	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-02-03	3460	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-02-04	3300	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-02-05	3190	A					1.0	A	0.5	A	0.5	A
USGS	15266300	2001-02-06	3240	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-02-07	3030	A	2.0	A	16.0	A	2.0	A	0.5	A	1.5	A
USGS	15266300	2001-02-08	2960	A					1.0	A	0.0	A	0.0	A
USGS	15266300	2001-02-09	2840	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-10	2810	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-11	2690	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-12	2670	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-02-13	2580	A					1.0	A	0.0	A	0.0	A
USGS	15266300	2001-02-14	2500	A:e					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-15	2400	A:e					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-16	2450	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-17	2500	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-02-18	2250	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-02-19	2300	A					2.0	A	0.0	A	1.0	A
USGS	15266300	2001-02-20	2220	A					2.0	A	1.0	A	1.5	A
USGS	15266300	2001-02-21	2120	A					2.0	A	1.5	A	1.5	A
USGS	15266300	2001-02-22	2030	A					1.5	A	1.0	A	1.5	A
USGS	15266300	2001-02-23	1970	A					1.5	A	0.0	A	0.5	A
USGS	15266300	2001-02-24	1900	A:e					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-25	1900	A:e					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-02-26	1800	A:e					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-02-27	1800	A:e					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-02-28	1840	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-03-01	1840	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-03-02	1820	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-03-03	1870	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-03-04	1890	A					1.0	A	0.0	A	0.0	A
USGS	15266300	2001-03-05	1790	A					2.0	A	0.5	A	1.5	A
USGS	15266300	2001-03-06	1750	A					2.0	A	1.0	A	1.5	A
USGS	15266300	2001-03-07	1710	A	3.0	A	14.0	A	2.5	A	1.0	A	1.5	A
USGS	15266300	2001-03-08	1730	A					1.5	A	0.5	A	1.0	A
USGS	15266300	2001-03-09	1730	A					2.0	A	0.5	A	1.5	A
USGS	15266300	2001-03-10	1770	A					3.0	A	1.5	A	2.0	A
USGS	15266300	2001-03-11	1960	A					3.0	A	2.0	A	2.5	A
USGS	15266300	2001-03-12	1790	A					3.0	A	2.0	A	2.5	A
USGS	15266300	2001-03-13	1690	A					2.5	A	0.5	A	1.5	A
USGS	15266300	2001-03-14	1760	A					2.5	A	1.0	A	2.0	A
USGS	15266300	2001-03-15	1740	A					2.0	A	1.0	A	1.5	A
USGS	15266300	2001-03-16	1700	A					3.0	A	1.0	A	2.0	A
USGS	15266300	2001-03-17	1640	A					2.5	A	0.5	A	1.5	A
USGS	15266300	2001-03-18	1620	A					1.5	A	0.0	A	1.0	A
USGS	15266300	2001-03-19	1650	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-03-20	1630	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-03-21	1590	A					1.0	A	0.0	A	0.5	A
USGS	15266300	2001-03-22	1560	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-03-23	1530	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-03-24	1580	A					0.0	A	0.0	A	0.0	A
USGS	15266300	2001-03-25	1570	A					0.5	A	0.0	A	0.0	A
USGS	15266300	2001-03-26	1510	A					2.0	A	0.0	A	1.0	A
USGS	15266300	2001-03-27	1490	A					3.0	A	1.0	A	2.0	A
USGS	15266300	2001-03-28	1440	A					3.5	A	1.5	A	2.5	A
USGS	15266300	2001-03-29	1350	A					3.0	A	1.0	A	2.0	A
USGS	15266300	2001-03-30	1360	A					2.0	A	0.5	A	1.0	A
USGS	15266300	2001-03-31	1370	A					3.0	A	0.0	A	1.5	A
USGS	15266300	2001-04-01	1340	A					3.0	A	0.0	A	1.5	A
USGS	15266300	2001-04-02	1350	A					3.5	A	1.0	A	2.5	A
USGS	15266300	2001-04-03	1670	A					3.0	A	2.0	A	2.5	A
USGS	15266300	2001-04-04	1530	A					3.0	A	2.0	A	2.5	A
USGS	15266300	2001-04-05	1430	A					3.5	A	0.0	A	2.0	A
USGS	15266300	2001-04-06	1450	A					3.0	A	0.5	A	2.0	A
USGS	15266300	2001-04-07	1480	A					3.0	A	1.0	A	2.0	A
USGS	15266300	2001-04-08	1540	A					4.5	A	1.5	A	3.0	A
USGS	15266300	2001-04-09	1560	A					3.5	A	1.5	A	2.5	A
USGS	15266300	2001-04-10	1810	A					3.5	A	1.5	A	3.0	A
USGS	15266300	2001-04-11	2220	A					4.5	A	2.0	A	3.0	A
USGS	15266300	2001-04-12	2170	A					4.0	A	2.0	A	3.0	A
USGS	15266300	2001-04-13	2140	A					4.0	A	1.5	A	2.5	A
USGS	15266300	2001-04-14	2140	A					5.0	A	1.5	A	3.0	A
USGS	15266300	2001-04-15	2170	A					4.0	A	1.5	A	3.0	A
USGS	15266300	2001-04-16	2170	A					4.5	A	2.0	A	3.0	A
USGS	15266300	2001-04-17	2170	A					4.5	A	2.0	A	3.0	A
USGS	15266300	2001-04-18	2140	A					5.0	A	2.0	A	3.0	A
USGS	15266300	2001-04-19	2140	A					5.0	A	2.5	A	3.5	A
USGS	15266300	2001-04-20	2210	A					5.5	A	2.0	A	4.0	A
USGS	15266300	2001-04-21	2400	A					5.5	A	3.5	A	4.5	A
USGS	15266300	2001-04-22	2450	A					6.0	A	3.0	A	4.5	A
USGS	15266300	2001-04-23	2500	A					5.5	A	3.0	A	4.0	A
USGS	15266300	2001-04-24	2480	A					6.0	A	2.5	A	4.5	A
USGS	15266300	2001-04-25	2460	A					5.5	A	3.5	A	4.5	A
USGS	15266300	2001-04-26	2450	A					7.0	A	4.0	A	5.5	A
USGS	15266300	2001-04-27	2490	A					6.0	A	4.0	A	5.0	A
USGS	15266300	2001-04-28	2550	A					5.5	A	4.0	A	4.5	A
USGS	15266300	2001-04-29	2500	A					7.0	A	3.5	A	5.0	A
USGS	15266300	2001-04-30	2450	A					7.0	A	4.5	A	6.0	A
USGS	15266300	2001-05-01	2330	A					6.0	A	4.0	A	5.0	A
USGS	15266300	2001-05-02	2330	A					5.0	A	3.0	A	4.0	A
USGS	15266300	2001-05-03	2300	A					4.5	A	3.0	A	3.5	A
USGS	15266300	2001-05-04	2290	A					4.0	A	2.0	A	3.0	A
USGS	15266300	2001-05-05	2310	A					5.0	A	1.5	A	3.5	A
USGS	15266300	2001-05-06	2350	A					5.5	A	3.5	A	4.5	A
USGS	15266300	2001-05-07	2390	A					6.5	A	4.0	A	5.0	A
USGS	15266300	2001-05-08	2390	A					6.5	A	4.0	A	5.0	A
USGS	15266300	2001-05-09	2460	A					6.5	A	4.5	A	5.5	A
USGS	15266300	2001-05-10	2500	A					7.0	A	4.5	A	6.0	A
USGS	15266300	2001-05-11	2550	A					8.0	A	4.0	A	6.0	A
USGS	15266300	2001-05-12	2630	A					9.0	A	5.0	A	7.0	A
USGS	15266300	2001-05-13	2730	A					9.5	A	5.5	A	7.5	A
USGS	15266300	2001-05-14	2800	A	2.0	A	15.0	A	10.0	A	6.0	A	8.0	A
USGS	15266300	2001-05-15	2980	A	2.0	A	16.0	A	10.5	A	7.5	A	9.0	A
USGS	15266300	2001-05-16	2970	A	10.0	A	80.0	A	9.5	A	7.5	A	8.0	A
USGS	15266300	2001-05-17	3010	A	23.0	A	187	A	8.5	A	6.0	A	7.5	A
USGS	15266300	2001-05-18	3070	A	7.0	A	58.0	A	9.5	A	6.5	A	8.0	A
USGS	15266300	2001-05-19	3170	A	11.0	A	94.0	A	8.5	A	6.0	A	7.0	A
USGS	15266300	2001-05-20	3330	A	9.0	A	81.0	A	9.0	A	6.5	A	7.5	A
USGS	15266300	2001-05-21	3540	A	14.0	A	134	A	8.5	A	7.0	A	8.0	A
USGS	15266300	2001-05-22	3660	A	18.0	A	178	A	7.5	A	5.5	A	6.5	A
USGS	15266300	2001-05-23	3790	A	17.0	A	174	A	7.5	A	5.0	A	6.5	A
USGS	15266300	2001-05-24	3940	A	10.0	A	106	A	7.5	A	5.5	A	6.5	A
USGS	15266300	2001-05-25	4110	A	25.0	A	277	A	7.0	A	5.5	A	6.0	A
USGS	15266300	2001-05-26	4290	A	15.0	A	174	A	6.5	A	5.0	A	5.5	A
USGS	15266300	2001-05-27	4510	A	22.0	A	268	A	8.5	A	4.5	A	6.5	A
USGS	15266300	2001-05-28	4770	A	12.0	A	155	A	9.5	A	7.0	A	8.0	A
USGS	15266300	2001-05-29	4930	A	23.0	A	306	A	9.5	A	7.5	A	8.5	A
USGS	15266300	2001-05-30	5280	A	49.0	A	699	A	9.0	A	7.0	A	8.0	A
USGS	15266300	2001-05-31	5570	A	48.0	A	722	A	8.0	A	6.5	A	7.5	A
USGS	15266300	2001-06-01	5850	A	67.0	A	1060	A	9.0	A	6.5	A	8.0	A
USGS	15266300	2001-06-02	6370	A	57.0	A	980	A	10.0	A	7.0	A	8.5	A
USGS	15266300	2001-06-03	6770	A	71.0	A	1300	A	11.5	A	8.0	A	9.5	A
USGS	15266300	2001-06-04	7320	A	79.0	A	1560	A	10.5	A	8.0	A	9.0	A
USGS	15266300	2001-06-05	7700	A	51.0	A	1060	A	9.5	A	8.0	A	8.5	A
USGS	15266300	2001-06-06	8050	A	47.0	A	1020	A	9.0	A	7.0	A	8.0	A
USGS	15266300	2001-06-07	8420	A	41.0	A	932	A	8.0	A	6.0	A	7.0	A
USGS	15266300	2001-06-08	8660	A	31.0	A	725	A	9.5	A	6.5	A	8.0	A
USGS	15266300	2001-06-09	8900	A	35.0	A	841	A	10.5	A	7.5	A	8.5	A
USGS	15266300	2001-06-10	9120	A	28.0	A	689	A	10.0	A	8.0	A	9.0	A
USGS	15266300	2001-06-11	9340	A	40.0	A	1010	A	9.5	A	7.0	A	8.0	A
USGS	15266300	2001-06-12	9590	A	48.0	A	1240	A	10.0	A	7.5	A	9.0	A
USGS	15266300	2001-06-13	9810	A	31.0	A	821	A	11.0	A	9.0	A	10.0	A
USGS	15266300	2001-06-14	9970	A	32.0	A	861	A	11.5	A	9.0	A	10.0	A
USGS	15266300	2001-06-15	10200	A					11.0	A	7.5	A	9.5	A
USGS	15266300	2001-06-16	10500	A	42.0	A	1190	A	12.5	A	8.0	A	10.0	A
USGS	15266300	2001-06-17	11100	A	63.0	A	1890	A	12.0	A	8.5	A	10.5	A
USGS	15266300	2001-06-18	11600	A	81.0	A	2540	A	12.0	A	9.5	A	11.0	A
USGS	15266300	2001-06-19	12000	A					12.0	A	10.0	A	11.0	A
USGS	15266300	2001-06-20	12300	A	56.0	A	1860	A	12.0	A	10.0	A	11.0	A
USGS	15266300	2001-06-21	12600	A	56.0	A	1910	A	13.0	A	11.0	A	12.0	A
USGS	15266300	2001-06-22	13000	A	58.0	A	2040	A	13.5	A	9.5	A	12.0	A
USGS	15266300	2001-06-23	13600	A	39.0	A	1430	A	13.0	A	11.0	A	12.5	A
USGS	15266300	2001-06-24	14200	A					13.0	A	9.5	A	11.5	A
USGS	15266300	2001-06-25	15000	A					13.5	A	8.5	A	11.0	A
USGS	15266300	2001-06-26	15600	A	74.0	A	3120	A	13.5	A	10.0	A	12.0	A
USGS	15266300	2001-06-27	16300	A	83.0	A	3650	A	13.0	A	10.0	A	12.0	A
USGS	15266300	2001-06-28	16900	A	82.0	A	3740	A	13.0	A	9.0	A	11.0	A
USGS	15266300	2001-06-29	17600	A	83.0	A	3940	A	14.0	A	9.5	A	12.0	A
USGS	15266300	2001-06-30	18200	A	77.0	A	3780	A	12.5	A	9.5	A	10.5	A
USGS	15266300	2001-07-01	18400	A					11.5	A	9.0	A	10.5	A
USGS	15266300	2001-07-02	18300	A	56.0	A	2770	A	12.5	A	9.0	A	11.0	A
USGS	15266300	2001-07-03	18100	A	43.0	A	2100	A	11.5	A	9.0	A	10.0	A
USGS	15266300	2001-07-04	18300	A	40.0	A	1980	A	11.0	A	8.5	A	10.0	A
USGS	15266300	2001-07-05	18400	A	46.0	A	2290	A	10.5	A	9.0	A	10.0	A
USGS	15266300	2001-07-06	18600	A	42.0	A	2110	A	11.5	A	10.0	A	11.0	A
USGS	15266300	2001-07-07	18200	A	34.0	A	1670	A	12.5	A	11.0	A	12.0	A
USGS	15266300	2001-07-08	17800	A	38.0	A	1830	A	13.5	A	11.5	A	12.5	A
USGS	15266300	2001-07-09	17700	A	35.0	A	1670	A	13.5	A	12.0	A	13.0	A
USGS	15266300	2001-07-10	17300	A	44.0	A	2060	A	13.5	A	12.5	A	13.0	A
USGS	15266300	2001-07-11	17200	A	26.0	A	1210	A	13.0	A	12.0	A	12.5	A
USGS	15266300	2001-07-12	17000	A	24.0	A	1100	A	12.5	A	10.5	A	11.0	A
USGS	15266300	2001-07-13	16800	A	20.0	A	907	A	11.5	A	10.0	A	11.0	A
USGS	15266300	2001-07-14	16400	A	30.0	A	1330	A	12.0	A	10.0	A	11.0	A
USGS	15266300	2001-07-15	16200	A	25.0	A	1090	A	11.5	A	10.5	A	11.0	A
USGS	15266300	2001-07-16	16300	A	21.0	A	924	A	11.5	A	10.0	A	11.0	A
USGS	15266300	2001-07-17	16200	A	24.0	A	1050	A	12.5	A	10.5	A	11.5	A
USGS	15266300	2001-07-18	15900	A	11.0	A	472	A	12.0	A	10.5	A	11.5	A
USGS	15266300	2001-07-19	16200	A	10.0	A	437	A	14.0	A	11.5	A	13.0	A
USGS	15266300	2001-07-20	16800	A					13.0	A	11.0	A	11.5	A
USGS	15266300	2001-07-21	17600	A	61.0	A	2900	A	12.0	A	10.0	A	11.0	A
USGS	15266300	2001-07-22	18100	A	45.0	A	2200	A	12.0	A	10.0	A	10.5	A
USGS	15266300	2001-07-23	18400	A	40.0	A	1990	A	12.0	A	11.5	A	12.0	A
USGS	15266300	2001-07-24	18700	A	36.0	A	1820	A	12.0	A	11.0	A	11.5	A
USGS	15266300	2001-07-25	18900	A	38.0	A	1940	A	12.0	A	11.0	A	11.5	A
USGS	15266300	2001-07-26	19200	A	26.0	A	1350	A	13.0	A	10.5	A	12.0	A
USGS	15266300	2001-07-27	19500	A	31.0	A	1630	A	13.5	A	11.5	A	12.5	A
USGS	15266300	2001-07-28	19200	A	20.0	A	1040	A	13.0	A	11.5	A	12.5	A
USGS	15266300	2001-07-29	19000	A	19.0	A	975	A	12.5	A	10.5	A	12.0	A
USGS	15266300	2001-07-30	18800	A	27.0	A	1370	A	12.5	A	12.0	A	12.5	A
USGS	15266300	2001-07-31	18300	A	8.0	A	395	A	12.5	A	11.5	A	12.0	A
USGS	15266300	2001-08-01	18100	A	19.0	A	929	A	12.5	A	10.5	A	11.5	A
USGS	15266300	2001-08-02	17800	A	22.0	A	1060	A	13.0	A	11.0	A	12.0	A
USGS	15266300	2001-08-03	17500	A	17.0	A	803	A	12.5	A	10.5	A	11.0	A
USGS	15266300	2001-08-04	17300	A	24.0	A	1120	A	11.5	A	10.0	A	10.5	A
USGS	15266300	2001-08-05	17000	A	8.0	A	367	A	12.5	A	10.5	A	11.0	A
USGS	15266300	2001-08-06	16700	A	12.0	A	541	A	13.5	A	11.0	A	12.5	A
USGS	15266300	2001-08-07	16200	A	23.0	A	1010	A	15.0	A	12.0	A	13.5	A
USGS	15266300	2001-08-08	16000	A	4.0	A	173	A	14.5	A	13.0	A	14.0	A
USGS	15266300	2001-08-09	15900	A	18.0	A	773	A	14.0	A	12.5	A	13.0	A
USGS	15266300	2001-08-10	15800	A	19.0	A	811	A	14.0	A	13.0	A	13.5	A
USGS	15266300	2001-08-11	15500	A	15.0	A	628	A	14.0	A	12.5	A	13.5	A
USGS	15266300	2001-08-12	15300	A	9.0	A	372	A	14.0	A	12.5	A	13.5	A
USGS	15266300	2001-08-13	15000	A	15.0	A	608	A	14.5	A	12.5	A	13.5	A
USGS	15266300	2001-08-14	15000	A	7.0	A	284	A	14.5	A	12.0	A	13.5	A
USGS	15266300	2001-08-15	15000	A	9.0	A	364	A	14.5	A	13.5	A	14.0	A
USGS	15266300	2001-08-16	15100	A	17.0	A	693	A	13.5	A	12.0	A	12.5	A
USGS	15266300	2001-08-17	15300	A	13.0	A	537	A	13.5	A	12.0	A	12.5	A
USGS	15266300	2001-08-18	15500	A	18.0	A	753	A	13.0	A	12.0	A	12.5	A
USGS	15266300	2001-08-19	15900	A	13.0	A	558	A	12.5	A	11.5	A	12.0	A
USGS	15266300	2001-08-20	16200	A	15.0	A	656	A	12.5	A	11.0	A	11.5	A
USGS	15266300	2001-08-21	16700	A	26.0	A	1170	A	11.5	A	10.5	A	11.0	A
USGS	15266300	2001-08-22	16600	A	11.0	A	493	A	12.5	A	10.5	A	11.5	A
USGS	15266300	2001-08-23	16700	A	15.0	A	676	A	12.0	A	10.5	A	11.5	A
USGS	15266300	2001-08-24	16600	A	8.0	A	359	A	12.5	A	11.0	A	12.0	A
USGS	15266300	2001-08-25	16600	A	23.0	A	1030	A	12.5	A	11.5	A	12.0	A
USGS	15266300	2001-08-26	16400	A	14.0	A	620	A	13.0	A	11.5	A	12.5	A
USGS	15266300	2001-08-27	15900	A	8.0	A	343	A	12.5	A	12.0	A	12.0	A
USGS	15266300	2001-08-28	15700	A	8.0	A	339	A	12.0	A	11.0	A	11.5	A
USGS	15266300	2001-08-29	17200	A					11.5	A	10.5	A	11.0	A
USGS	15266300	2001-08-30	18300	A	42.0	A	2080	A	11.5	A	10.5	A	11.0	A
USGS	15266300	2001-08-31	18800	A	26.0	A	1320	A	11.5	A	10.5	A	11.0	A
USGS	15266300	2001-09-01	19300	A	44.0	A	2290	A	11.5	A	10.0	A	11.0	A
USGS	15266300	2001-09-02	19500	A	25.0	A	1320	A	11.5	A	10.5	A	11.0	A
USGS	15266300	2001-09-03	19800	A					11.5	A	10.5	A	11.0	A
USGS	15266300	2001-09-04	19600	A	35.0	A	1850	A	11.5	A	11.0	A	11.0	A
USGS	15266300	2001-09-05	19300	A	27.0	A	1410	A	11.0	A	9.5	A	10.0	A
USGS	15266300	2001-09-06	18600	A	30.0	A	1510	A	9.5	A	8.0	A	8.5	A
USGS	15266300	2001-09-07	17800	A	42.0	A	2020	A	10.0	A	9.0	A	9.5	A
USGS	15266300	2001-09-08	17000	A	14.0	A	643	A	10.0	A	9.0	A	9.5	A
USGS	15266300	2001-09-09	16200	A	13.0	A	569	A	10.5	A	8.5	A	9.5	A
USGS	15266300	2001-09-10	15400	A	9.0	A	374	A	10.5	A	9.0	A	10.0	A
USGS	15266300	2001-09-11	14500	A	11.0	A	431	A	10.5	A	9.5	A	10.0	A
USGS	15266300	2001-09-12	13800	A	17.0	A	633	A	10.5	A	9.5	A	10.0	A
USGS	15266300	2001-09-13	13200	A	6.0	A	214	A	10.0	A	9.0	A	9.5	A
USGS	15266300	2001-09-14	12500	A	12.0	A	405	A	9.5	A	9.0	A	9.5	A
USGS	15266300	2001-09-15	12100	A	8.0	A	261	A	10.0	A	8.5	A	9.5	A
USGS	15266300	2001-09-16	12000	A					10.5	A	9.0	A	9.5	A
USGS	15266300	2001-09-17	12100	A	8.0	A	261	A	10.0	A	9.0	A	9.5	A
USGS	15266300	2001-09-18	12200	A	6.0	A	198	A	10.0	A	9.0	A	9.5	A
USGS	15266300	2001-09-19	12500	A	8.0	A	270	A	9.5	A	9.0	A	9.5	A
USGS	15266300	2001-09-20	13000	A	10.0	A	351	A	10.0	A	9.0	A	9.5	A
USGS	15266300	2001-09-21	13500	A	12.0	A	437	A	9.5	A	9.0	A	9.5	A
USGS	15266300	2001-09-22	14100	A	8.0	A	305	A	9.0	A	8.0	A	8.5	A
USGS	15266300	2001-09-23	15200	A	23.0	A	944	A	9.0	A	8.5	A	8.5	A
USGS	15266300	2001-09-24	16700	A	33.0	A	1490	A	8.5	A	8.0	A	8.5	A
USGS	15266300	2001-09-25	17000	A	6.0	A	275	A	9.0	A	8.0	A	8.5	A
USGS	15266300	2001-09-26	16800	A	18.0	A	816	A	9.0	A	8.0	A	8.5	A
USGS	15266300	2001-09-27	16200	A	20.0	A	875	A	8.5	A	8.0	A	8.5	A
USGS	15266300	2001-09-28	15400	A	13.0	A	541	A	8.5	A	8.0	A	8.5	A
USGS	15266300	2001-09-29	14600	A	8.0	A	315	A	8.5	A	7.5	A	8.0	A
USGS	15266300	2001-09-30	13600	A										
USGS	15266300	2001-10-01	12900	A										
USGS	15266300	2001-10-02	11900	A										
USGS	15266300	2001-10-03	11300	A										
USGS	15266300	2001-10-04	10700	A										
USGS	15266300	2001-10-05	10000	A										
USGS	15266300	2001-10-06	9690	A										
USGS	15266300	2001-10-07	9220	A										
USGS	15266300	2001-10-08	8980	A										
USGS	15266300	2001-10-09	9070	A										
USGS	15266300	2001-10-10	8670	A										
USGS	15266300	2001-10-11	8010	A										
USGS	15266300	2001-10-12	7580	A										
USGS	15266300	2001-10-13	7210	A										
USGS	15266300	2001-10-14	7020	A										
USGS	15266300	2001-10-15	6810	A										
USGS	15266300	2001-10-16	6430	A										
USGS	15266300	2001-10-17	6390	A										
USGS	15266300	2001-10-18	6070	A										
USGS	15266300	2001-10-19	5670	A										
USGS	15266300	2001-10-20	5380	A										
USGS	15266300	2001-10-21	5360	A										
USGS	15266300	2001-10-22	4990	A										
USGS	15266300	2001-10-23	4660	A										
USGS	15266300	2001-10-24	4400	A										
USGS	15266300	2001-10-25	4170	A										
USGS	15266300	2001-10-26	3950	A										
USGS	15266300	2001-10-27	3780	A										
USGS	15266300	2001-10-28	3660	A										
USGS	15266300	2001-10-29	3630	A										
USGS	15266300	2001-10-30	3410	A										
USGS	15266300	2001-10-31	3380	A										
USGS	15266300	2001-11-01	3310	A										
USGS	15266300	2001-11-02	3230	A										
USGS	15266300	2001-11-03	3180	A										
USGS	15266300	2001-11-04	2930	A										
USGS	15266300	2001-11-05	2820	A										
USGS	15266300	2001-11-06	2720	A										
USGS	15266300	2001-11-07	2610	A										
USGS	15266300	2001-11-08	2640	A										
USGS	15266300	2001-11-09	2400	A										
USGS	15266300	2001-11-10	2340	A										
USGS	15266300	2001-11-11	2320	A										
USGS	15266300	2001-11-12	2290	A										
USGS	15266300	2001-11-13	2270	A										
USGS	15266300	2001-11-14	2250	A:e										
USGS	15266300	2001-11-15	2200	A:e										
USGS	15266300	2001-11-16	2070	A										
USGS	15266300	2001-11-17	2100	A:e										
USGS	15266300	2001-11-18	2100	A:e										
USGS	15266300	2001-11-19	2100	A:e										
